Sample in Buffer,Sample in Window,TRIGGER,pynq_z2_i/top_0_ila_ab_edge,pynq_z2_i/top_0_ila_z_edge,pynq_z2_i/top_0_ila_ab_count[7:0],pynq_z2_i/top_0_ila_ppr_conf[7:0],pynq_z2_i/top_0_ila_ab_period[31:0],pynq_z2_i/top_0_ila_angle_angfac[31:0],pynq_z2_i/top_0_ila_angle_nco_ab_inc[31:0],pynq_z2_i/top_0_ila_angle_nco_clk_inc[31:0],pynq_z2_i/top_0_ila_angle_nco_clk_inc_valid,pynq_z2_i/top_0_ila_ref_edge,pynq_z2_i/top_0_ila_phase_ref_det,pynq_z2_i/top_0_ila_phase_ref_found,pynq_z2_i/top_0_ila_phase_eng,pynq_z2_i/top_0_ila_phase_ref_angfac[31:0],pynq_z2_i/top_0_ila_phase_ref_det_cnt[15:0],pynq_z2_i/top_0_ila_sync_state[1:0],pynq_z2_i/top_0_ila_sync_full,pynq_z2_i/top_0_ila_pll_angfac[31:0],pynq_z2_i/top_0_ila_pll_nco_accum[31:0],pynq_z2_i/top_0_ila_pll_err_angfac[31:0],pynq_z2_i/top_0_ila_pll_p_term[31:0],pynq_z2_i/top_0_ila_pll_i_term[31:0],pynq_z2_i/top_0_ila_pll_pi_corr[31:0],pynq_z2_i/top_0_ila_pll_div_valid,pynq_z2_i/top_0_ila_ang_angfac[31:0],pynq_z2_i/top_0_ila_tdc_deg[15:0],pynq_z2_i/top_0_ila_trig_pulse,pynq_z2_i/top_0_ila_trig_count[31:0],pynq_z2_i/top_0_ila_fault_cam_tooth,pynq_z2_i/top_0_ila_fault_crank_tooth,pynq_z2_i/top_0_ila_fault_crank_ab,pynq_z2_i/top_0_ila_fault_pll_phase,pynq_z2_i/top_0_ila_fault_speed_calc
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1733,1733,0,0,0,19,60,0001871b,6bd4635a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,68d7e038,68d7e038,fd04ed0a,00000000,00000000,00000000,1,1809081178,5116,1,000005ed,0,0,0,1,0
1734,1734,0,0,0,19,60,0001871b,6be697e0,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,68ea14be,68ea14be,fd04ed0a,00000000,00000000,00000000,1,1810274272,5117,1,000005ee,0,0,0,1,0
1735,1735,0,0,0,19,60,0001871b,6bf8cc66,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,68fc4944,68fc4944,fd04ed0a,00000000,00000000,00000000,1,1811467366,5118,1,000005ef,0,0,0,1,0
1736,1736,0,0,0,19,60,0001871b,6c0b03b6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,690e8094,690e8094,fd04ed0a,00000000,00000000,00000000,1,1812661174,5119,1,000005f0,0,0,0,1,0
1737,1737,0,0,0,19,60,0001871b,6c1d383c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6920b51a,6920b51a,fd04ed0a,00000000,00000000,00000000,1,1813854268,5120,1,000005f1,0,0,0,1,0
1738,1738,0,0,0,19,60,0001871b,6c2f6cc2,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6932e9a0,6932e9a0,fd04ed0a,00000000,00000000,00000000,1,1815047362,5121,1,000005f2,0,0,0,1,0
1739,1739,0,0,0,19,60,0001871b,6c41a412,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,694520f0,694520f0,fd04ed0a,00000000,00000000,00000000,1,1816241170,5122,1,000005f3,0,0,0,1,0
1740,1740,0,0,0,19,60,0001871b,6c53d898,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,69575576,69575576,fd04ed0a,00000000,00000000,00000000,1,1817434264,5123,1,000005f4,0,0,0,1,0
1741,1741,0,0,0,19,60,0001871b,6c660d1e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,696989fc,696989fc,fd04ed0a,00000000,00000000,00000000,1,1818627358,5124,1,000005f5,0,0,0,1,0
1742,1742,0,0,0,19,60,0001871b,6c78446e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,697bc14c,697bc14c,fd04ed0a,00000000,00000000,00000000,1,1819821166,5125,1,000005f6,0,0,0,1,0
1743,1743,0,0,0,19,60,0001871b,6c8a78f4,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,698df5d2,698df5d2,fd04ed0a,00000000,00000000,00000000,1,1821014260,5126,1,000005f7,0,0,0,1,0
1744,1744,0,0,0,19,60,0001871b,6c9cad7a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,69a02a58,69a02a58,fd04ed0a,00000000,00000000,00000000,1,1822207354,5127,1,000005f8,0,0,0,1,0
1745,1745,0,0,0,19,60,0001871b,6caee4ca,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,69b261a8,69b261a8,fd04ed0a,00000000,00000000,00000000,1,1823401162,5128,1,000005f9,0,0,0,1,0
1746,1746,0,0,0,19,60,0001871b,6cc11950,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,69c4962e,69c4962e,fd04ed0a,00000000,00000000,00000000,1,1824594256,5129,1,000005fa,0,0,0,1,0
1747,1747,0,0,0,19,60,0001871b,6cd34dd6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,69d6cab4,69d6cab4,fd04ed0a,00000000,00000000,00000000,1,1825787350,5130,1,000005fb,0,0,0,1,0
1748,1748,0,0,0,19,60,0001871b,6ce58526,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,69e90204,69e90204,fd04ed0a,00000000,00000000,00000000,1,1826981158,5131,1,000005fc,0,0,0,1,0
1749,1749,0,0,0,19,60,0001871b,6cf7b9ac,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,69fb368a,69fb368a,fd04ed0a,00000000,00000000,00000000,1,1828174252,5132,1,000005fd,0,0,0,1,0
1750,1750,0,0,0,19,60,0001871b,6d09ee32,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6a0d6b10,6a0d6b10,fd04ed0a,00000000,00000000,00000000,1,1829367346,5133,1,000005fe,0,0,0,1,0
1751,1751,0,0,0,19,60,0001871b,6d1c2582,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6a1fa260,6a1fa260,fd04ed0a,00000000,00000000,00000000,1,1830561154,5134,1,000005ff,0,0,0,1,0
1752,1752,0,0,0,19,60,0001871b,6d2e5a08,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6a31d6e6,6a31d6e6,fd04ed0a,00000000,00000000,00000000,1,1831754248,5135,1,00000600,0,0,0,1,0
1753,1753,0,0,0,19,60,0001871b,6d408e8e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6a440b6c,6a440b6c,fd04ed0a,00000000,00000000,00000000,1,1832947342,5136,1,00000601,0,0,0,1,0
1754,1754,0,0,0,19,60,0001871b,6d52c314,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6a563ff2,6a563ff2,fd04ed0a,00000000,00000000,00000000,1,1834140436,5137,1,00000602,0,0,0,1,0
1755,1755,0,0,0,19,60,0001871b,6d64fa64,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6a687742,6a687742,fd04ed0a,00000000,00000000,00000000,1,1835334244,5138,1,00000603,0,0,0,1,0
1756,1756,0,0,0,19,60,0001871b,6d772eea,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6a7aabc8,6a7aabc8,fd04ed0a,00000000,00000000,00000000,1,1836527338,5139,1,00000604,0,0,0,1,0
1757,1757,0,0,0,19,60,0001871b,6d896370,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6a8ce04e,6a8ce04e,fd04ed0a,00000000,00000000,00000000,1,1837720432,5140,1,00000605,0,0,0,1,0
1758,1758,0,0,0,19,60,0001871b,6d9b9ac0,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6a9f179e,6a9f179e,fd04ed0a,00000000,00000000,00000000,1,1838914240,5141,1,00000606,0,0,0,1,0
1759,1759,0,0,0,19,60,0001871b,6dadcf46,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6ab14c24,6ab14c24,fd04ed0a,00000000,00000000,00000000,1,1840107334,5142,1,00000607,0,0,0,1,0
1760,1760,0,0,0,19,60,0001871b,6dc003cc,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6ac380aa,6ac380aa,fd04ed0a,00000000,00000000,00000000,1,1841300428,5143,1,00000608,0,0,0,1,0
1761,1761,0,0,0,19,60,0001871b,6dd23b1c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6ad5b7fa,6ad5b7fa,fd04ed0a,00000000,00000000,00000000,1,1842494236,5144,1,00000609,0,0,0,1,0
1762,1762,0,0,0,19,60,0001871b,6de46fa2,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6ae7ec80,6ae7ec80,fd04ed0a,00000000,00000000,00000000,1,1843687330,5145,1,0000060a,0,0,0,1,0
1763,1763,0,0,0,19,60,0001871b,6df6a428,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6afa2106,6afa2106,fd04ed0a,00000000,00000000,00000000,1,1844880424,5146,1,0000060b,0,0,0,1,0
1764,1764,0,0,0,19,60,0001871b,6e08db78,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6b0c5856,6b0c5856,fd04ed0a,00000000,00000000,00000000,1,1846074232,5147,1,0000060c,0,0,0,1,0
1765,1765,0,0,0,19,60,0001871b,6e1b0ffe,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6b1e8cdc,6b1e8cdc,fd04ed0a,00000000,00000000,00000000,1,1847267326,5148,1,0000060d,0,0,0,1,0
1766,1766,0,0,0,19,60,0001871b,6e2d4484,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6b30c162,6b30c162,fd04ed0a,00000000,00000000,00000000,1,1848460420,5149,1,0000060e,0,0,0,1,0
1767,1767,0,0,0,19,60,0001871b,6e3f7bd4,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6b42f8b2,6b42f8b2,fd04ed0a,00000000,00000000,00000000,1,1849654228,5150,1,0000060f,0,0,0,1,0
1768,1768,0,0,0,19,60,0001871b,6e51b05a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6b552d38,6b552d38,fd04ed0a,00000000,00000000,00000000,1,1850847322,5151,1,00000610,0,0,0,1,0
1769,1769,0,0,0,19,60,0001871b,6e63e4e0,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6b6761be,6b6761be,fd04ed0a,00000000,00000000,00000000,1,1852040416,5152,1,00000611,0,0,0,1,0
1770,1770,0,0,0,19,60,0001871b,6e761c30,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6b79990e,6b79990e,fd04ed0a,00000000,00000000,00000000,1,1853234224,5153,1,00000612,0,0,0,1,0
1771,1771,0,0,0,19,60,0001871b,6e8850b6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6b8bcd94,6b8bcd94,fd04ed0a,00000000,00000000,00000000,1,1854427318,5154,1,00000613,0,0,0,1,0
1772,1772,0,0,0,19,60,0001871b,6e9a853c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6b9e021a,6b9e021a,fd04ed0a,00000000,00000000,00000000,1,1855620412,5155,1,00000614,0,0,0,1,0
1773,1773,0,0,0,19,60,0001871b,6eacbc8c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6bb0396a,6bb0396a,fd04ed0a,00000000,00000000,00000000,1,1856814220,5156,1,00000615,0,0,0,1,0
1774,1774,0,0,0,19,60,0001871b,6ebef112,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6bc26df0,6bc26df0,fd04ed0a,00000000,00000000,00000000,1,1858007314,5157,1,00000616,0,0,0,1,0
1775,1775,0,0,0,19,60,0001871b,6ed12598,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6bd4a276,6bd4a276,fd04ed0a,00000000,00000000,00000000,1,1859200408,5158,1,00000617,0,0,0,1,0
1776,1776,0,0,0,19,60,0001871b,6ee35ce8,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6be6d9c6,6be6d9c6,fd04ed0a,00000000,00000000,00000000,1,1860394216,5159,1,00000618,0,0,0,1,0
1777,1777,0,1,0,1a,60,0001871c,6ef59172,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6bf7a0ee,6bf7a0ee,fd037cde,00000000,00000000,00000000,1,1861587314,5160,1,00000619,0,0,0,1,0
1778,1778,0,0,0,1a,60,0001871c,6f07c5f8,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6c09d574,6c09d574,fd037cde,00000000,00000000,00000000,1,1862780408,5161,1,0000061a,0,0,0,1,0
1779,1779,0,0,0,1a,60,0001871c,6f19fd48,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6c1c0cc4,6c1c0cc4,fd037cde,00000000,00000000,00000000,1,1863974216,5162,1,0000061b,0,0,0,1,0
1780,1780,0,0,0,1a,60,0001871c,6f2c31ce,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6c2e414a,6c2e414a,fd037cde,00000000,00000000,00000000,1,1865167310,5163,1,0000061c,0,0,0,1,0
1781,1781,0,0,0,1a,60,0001871c,6f3e6654,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6c4075d0,6c4075d0,fd037cde,00000000,00000000,00000000,1,1866360404,5164,1,0000061d,0,0,0,1,0
1782,1782,0,0,0,1a,60,0001871c,6f509ada,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6c52aa56,6c52aa56,fd037cde,00000000,00000000,00000000,1,1867553498,5165,1,0000061e,0,0,0,1,0
1783,1783,0,0,0,1a,60,0001871c,6f62d22a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6c64e1a6,6c64e1a6,fd037cde,00000000,00000000,00000000,1,1868747306,5166,1,0000061f,0,0,0,1,0
1784,1784,0,0,0,1a,60,0001871c,6f7506b0,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6c77162c,6c77162c,fd037cde,00000000,00000000,00000000,1,1869940400,5167,1,00000620,0,0,0,1,0
1785,1785,0,0,0,1a,60,0001871c,6f873b36,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6c894ab2,6c894ab2,fd037cde,00000000,00000000,00000000,1,1871133494,5168,1,00000621,0,0,0,1,0
1786,1786,0,0,0,1a,60,0001871c,6f997286,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6c9b8202,6c9b8202,fd037cde,00000000,00000000,00000000,1,1872327302,5169,1,00000622,0,0,0,1,0
1787,1787,0,0,0,1a,60,0001871c,6faba70c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6cadb688,6cadb688,fd037cde,00000000,00000000,00000000,1,1873520396,5170,1,00000623,0,0,0,1,0
1788,1788,0,0,0,1a,60,0001871c,6fbddb92,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6cbfeb0e,6cbfeb0e,fd037cde,00000000,00000000,00000000,1,1874713490,5171,1,00000624,0,0,0,1,0
1789,1789,0,0,0,1a,60,0001871c,6fd012e2,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6cd2225e,6cd2225e,fd037cde,00000000,00000000,00000000,1,1875907298,5172,1,00000625,0,0,0,1,0
1790,1790,0,0,0,1a,60,0001871c,6fe24768,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6ce456e4,6ce456e4,fd037cde,00000000,00000000,00000000,1,1877100392,5173,1,00000626,0,0,0,1,0
1791,1791,0,0,0,1a,60,0001871c,6ff47bee,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6cf68b6a,6cf68b6a,fd037cde,00000000,00000000,00000000,1,1878293486,5174,1,00000627,0,0,0,1,0
1792,1792,0,0,0,1a,60,0001871c,7006b33e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6d08c2ba,6d08c2ba,fd037cde,00000000,00000000,00000000,1,1879487294,5175,1,00000628,0,0,0,1,0
1793,1793,0,0,0,1a,60,0001871c,7018e7c4,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6d1af740,6d1af740,fd037cde,00000000,00000000,00000000,1,1880680388,5176,1,00000629,0,0,0,1,0
1794,1794,0,0,0,1a,60,0001871c,702b1c4a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6d2d2bc6,6d2d2bc6,fd037cde,00000000,00000000,00000000,1,1881873482,5177,1,0000062a,0,0,0,1,0
1795,1795,0,0,0,1a,60,0001871c,703d539a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6d3f6316,6d3f6316,fd037cde,00000000,00000000,00000000,1,1883067290,5178,1,0000062b,0,0,0,1,0
1796,1796,0,0,0,1a,60,0001871c,704f8820,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6d51979c,6d51979c,fd037cde,00000000,00000000,00000000,1,1884260384,5179,1,0000062c,0,0,0,1,0
1797,1797,0,0,0,1a,60,0001871c,7061bca6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6d63cc22,6d63cc22,fd037cde,00000000,00000000,00000000,1,1885453478,5180,1,0000062d,0,0,0,1,0
1798,1798,0,0,0,1a,60,0001871c,7073f3f6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6d760372,6d760372,fd037cde,00000000,00000000,00000000,1,1886647286,5181,1,0000062e,0,0,0,1,0
1799,1799,0,0,0,1a,60,0001871c,7086287c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6d8837f8,6d8837f8,fd037cde,00000000,00000000,00000000,1,1887840380,5182,1,0000062f,0,0,0,1,0
1800,1800,0,0,0,1a,60,0001871c,70985d02,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6d9a6c7e,6d9a6c7e,fd037cde,00000000,00000000,00000000,1,1889033474,5183,1,00000630,0,0,0,1,0
1801,1801,0,0,0,1a,60,0001871c,70aa9452,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6daca3ce,6daca3ce,fd037cde,00000000,00000000,00000000,1,1890227282,5184,1,00000631,0,0,0,1,0
1802,1802,0,0,0,1a,60,0001871c,70bcc8d8,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6dbed854,6dbed854,fd037cde,00000000,00000000,00000000,1,1891420376,5185,1,00000632,0,0,0,1,0
1803,1803,0,0,0,1a,60,0001871c,70cefd5e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6dd10cda,6dd10cda,fd037cde,00000000,00000000,00000000,1,1892613470,5186,1,00000633,0,0,0,1,0
1804,1804,0,0,0,1a,60,0001871c,70e134ae,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6de3442a,6de3442a,fd037cde,00000000,00000000,00000000,1,1893807278,5187,1,00000634,0,0,0,1,0
1805,1805,0,0,0,1a,60,0001871c,70f36934,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6df578b0,6df578b0,fd037cde,00000000,00000000,00000000,1,1895000372,5188,1,00000635,0,0,0,1,0
1806,1806,0,0,0,1a,60,0001871c,71059dba,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6e07ad36,6e07ad36,fd037cde,00000000,00000000,00000000,1,1896193466,5189,1,00000636,0,0,0,1,0
1807,1807,0,0,0,1a,60,0001871c,7117d50a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6e19e486,6e19e486,fd037cde,00000000,00000000,00000000,1,1897387274,5190,1,00000637,0,0,0,1,0
1808,1808,0,0,0,1a,60,0001871c,712a0990,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6e2c190c,6e2c190c,fd037cde,00000000,00000000,00000000,1,1898580368,5191,1,00000638,0,0,0,1,0
1809,1809,0,0,0,1a,60,0001871c,713c3e16,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6e3e4d92,6e3e4d92,fd037cde,00000000,00000000,00000000,1,1899773462,5192,1,00000639,0,0,0,1,0
1810,1810,0,0,0,1a,60,0001871c,714e7566,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6e5084e2,6e5084e2,fd037cde,00000000,00000000,00000000,1,1900967270,5193,1,0000063a,0,0,0,1,0
1811,1811,0,0,0,1a,60,0001871c,7160a9ec,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6e62b968,6e62b968,fd037cde,00000000,00000000,00000000,1,1902160364,5194,1,0000063b,0,0,0,1,0
1812,1812,0,0,0,1a,60,0001871c,7172de72,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6e74edee,6e74edee,fd037cde,00000000,00000000,00000000,1,1903353458,5195,1,0000063c,0,0,0,1,0
1813,1813,0,0,0,1a,60,0001871c,718512f8,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6e872274,6e872274,fd037cde,00000000,00000000,00000000,1,1904546552,5196,1,0000063d,0,0,0,1,0
1814,1814,0,0,0,1a,60,0001871c,71974a48,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6e9959c4,6e9959c4,fd037cde,00000000,00000000,00000000,1,1905740360,5197,1,0000063e,0,0,0,1,0
1815,1815,0,0,0,1a,60,0001871c,71a97ece,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6eab8e4a,6eab8e4a,fd037cde,00000000,00000000,00000000,1,1906933454,5198,1,0000063f,0,0,0,1,0
1816,1816,0,0,0,1a,60,0001871c,71bbb354,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6ebdc2d0,6ebdc2d0,fd037cde,00000000,00000000,00000000,1,1908126548,5199,1,00000640,0,0,0,1,0
1817,1817,0,0,0,1a,60,0001871c,71cdeaa4,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6ecffa20,6ecffa20,fd037cde,00000000,00000000,00000000,1,1909320356,5200,1,00000641,0,0,0,1,0
1818,1818,0,0,0,1a,60,0001871c,71e01f2a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6ee22ea6,6ee22ea6,fd037cde,00000000,00000000,00000000,1,1910513450,5201,1,00000642,0,0,0,1,0
1819,1819,0,0,0,1a,60,0001871c,71f253b0,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6ef4632c,6ef4632c,fd037cde,00000000,00000000,00000000,1,1911706544,5202,1,00000643,0,0,0,1,0
1820,1820,0,0,0,1a,60,0001871c,72048b00,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6f069a7c,6f069a7c,fd037cde,00000000,00000000,00000000,1,1912900352,5203,1,00000644,0,0,0,1,0
1821,1821,0,0,0,1a,60,0001871c,7216bf86,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6f18cf02,6f18cf02,fd037cde,00000000,00000000,00000000,1,1914093446,5204,1,00000645,0,0,0,1,0
1822,1822,0,0,0,1a,60,0001871c,7228f40c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6f2b0388,6f2b0388,fd037cde,00000000,00000000,00000000,1,1915286540,5205,1,00000646,0,0,0,1,0
1823,1823,0,0,0,1a,60,0001871c,723b2b5c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6f3d3ad8,6f3d3ad8,fd037cde,00000000,00000000,00000000,1,1916480348,5206,1,00000647,0,0,0,1,0
1824,1824,0,0,0,1a,60,0001871c,724d5fe2,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6f4f6f5e,6f4f6f5e,fd037cde,00000000,00000000,00000000,1,1917673442,5207,1,00000648,0,0,0,1,0
1825,1825,0,0,0,1a,60,0001871c,725f9468,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6f61a3e4,6f61a3e4,fd037cde,00000000,00000000,00000000,1,1918866536,5208,1,00000649,0,0,0,1,0
1826,1826,0,0,0,1a,60,0001871c,7271cbb8,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6f73db34,6f73db34,fd037cde,00000000,00000000,00000000,1,1920060344,5209,1,0000064a,0,0,0,1,0
1827,1827,0,0,0,1a,60,0001871c,7284003e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6f860fba,6f860fba,fd037cde,00000000,00000000,00000000,1,1921253438,5210,1,0000064b,0,0,0,1,0
1828,1828,0,0,0,1a,60,0001871c,729634c4,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6f984440,6f984440,fd037cde,00000000,00000000,00000000,1,1922446532,5211,1,0000064c,0,0,0,1,0
1829,1829,0,0,0,1a,60,0001871c,72a86c14,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6faa7b90,6faa7b90,fd037cde,00000000,00000000,00000000,1,1923640340,5212,1,0000064d,0,0,0,1,0
1830,1830,0,0,0,1a,60,0001871c,72baa09a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6fbcb016,6fbcb016,fd037cde,00000000,00000000,00000000,1,1924833434,5213,1,0000064e,0,0,0,1,0
1831,1831,0,0,0,1a,60,0001871c,72ccd520,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6fcee49c,6fcee49c,fd037cde,00000000,00000000,00000000,1,1926026528,5214,1,0000064f,0,0,0,1,0
1832,1832,0,0,0,1a,60,0001871c,72df0c70,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6fe11bec,6fe11bec,fd037cde,00000000,00000000,00000000,1,1927220336,5215,1,00000650,0,0,0,1,0
1833,1833,0,0,0,1a,60,0001871c,72f140f6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,6ff35072,6ff35072,fd037cde,00000000,00000000,00000000,1,1928413430,5216,1,00000651,0,0,0,1,0
1834,1834,0,0,0,1a,60,0001871c,7303757c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,700584f8,700584f8,fd037cde,00000000,00000000,00000000,1,1929606524,5217,1,00000652,0,0,0,1,0
1835,1835,0,0,0,1a,60,0001871c,7315accc,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,7017bc48,7017bc48,fd037cde,00000000,00000000,00000000,1,1930800332,5218,1,00000653,0,0,0,1,0
